Job Name,Location,Salary,Qualifications
Software Engineering,"Gainesville, FL",Estimated: $73.8K - $96.6K a year,Web accessibility; CI/CD; Authentication; Performance tuning; Node.js; Computer Science; CSS; React; WordPress; Web development; Full-stack development; Relational databases; Software deployment; Content management systems; Mid-level; Responsive web design; 3 years; Databases; Database design; PHP; Docker; Bachelor's degree; JavaScript; Back-end development; SEO; WCAG; GitHub; APIs; Scalability; Vue.js; Figma; GitLab; Debugging; MySQL
Software Engineering,"Moline, IL","$133,000 - $143,000 a year",Pegasystems; Oracle; DevOps; Engineering; Selenium; Test-driven development; Java; SOAP; SQL; Bachelor's degree; REST; GitHub; APIs; Agile; Test cases; Senior level; 4 years; Jenkins; HTML
Software Engineering,Remote,"$111,447.07 - $152,559.89 a year",Jira; CI/CD; Azure; Kubernetes; Bachelor of Science; DevOps; Google Cloud Platform; Information security; AWS; Analysis skills; Docker; Bachelor's degree; Confluence; Scrum; Agile; Cybersecurity; Senior level; 4 years; GitLab; Python
Software Engineering,"Pleasant Prairie, WI","$96,000 - $148,000 a year",CI/CD; ASP.NET; MVC; Computer Science; Web development; Full-stack development; 5 years; C#; E-commerce; SQL; OOP; Bachelor's degree; JavaScript; IT; Senior level; Leadership; T-SQL; Information Technology
Software Engineering,Remote,"$100,000 - $720,000 a year",Node.js; 5 years; Software deployment; Host/hostess experience; Java; SQL; JavaScript; Scripting; Data analytics; CPT coding; Data visualization; Senior level; Python
Software Engineering,"San Jose, CA","$145,000 - $250,000 a year",Computer science; Computer Science; Mobile applications; iOS; Mid-level; C++; C; Bachelor's degree; JavaScript; Electrical Engineering; Communication skills
Software Engineering,"Sunnyvale, CA","$143,100 - $214,500 a year",RDBMS; Bachelor of Science; UNIX; NoSQL; Mid-level; Technical support; E-commerce; 3 years; Java; SQL; AWS; Analysis skills; Bachelor's degree; Scala; Splunk; Scripting; PL/SQL; Communication skills; Shell Scripting
Software Engineering,"San Mateo, CA",Estimated: $150K - $213K a year,Go; Law; Computer Science; React; Web development; Data structures; Mid-level; Snowflake; Java; Master's degree; Algorithms; Bachelor's degree; JavaScript; Software development; AI; 2 years; TypeScript; Communication skills; Python; Design patterns
Software Engineering,"Omaha, NE","$110,000 - $130,000 a year",Web accessibility; Computer science; Computer Science; CSS; React; Kanban; 5 years; Enterprise software; C#; Git; E-commerce; .NET; AWS; Bachelor's degree; SVN; JavaScript; Back-end development; SEO; UX; Scrum; Agile; Front-end development; Web services; A/B testing; Senior level; Data transformation; TFS; Marketing; HTML
Software Engineering,N/A,N/A,N/A
Software Engineering,"Durham, NC","$70,000 - $110,000 a year",Spring Boot; CI/CD; MVC; Node.js; CSS; Software troubleshooting; Bootstrap; React; Kubernetes; RESTful API; XML; Full-stack development; Relational databases; Load balancing; DevOps; Data structures; Nuxt.js; Jest; NoSQL; Selenium; Git; Test-driven development; MongoDB; Mid-level; Responsive web design; Java; Databases; Microservices; SOAP; SQL; Progressive Web Apps; AWS; Express.js; Docker; Bachelor's degree; BDD; Ruby on Rails; JavaScript; PostgreSQL; REST; Redux; Angular; Django; UX; GitHub; APIs; UI; JSON; Unit testing; GraphQL; Vue.js; Flask; 2 years; Jenkins; TypeScript; Communication skills; Python; Spring; HTML; MySQL; Analytics; Design patterns
Software Engineering,"Seattle, WA","$129,300 - $223,600 a year",Computer science; Pricing; Computer Science; Data structures; Mid-level; 3 years; AWS; Bachelor's degree; Software development; SDLC; Design patterns
Software Engineering,"Seattle, WA","$137,500 - $220,000 a year",CI/CD; Kotlin; RESTful API; Microsoft SQL Server; Git; Java; Master's degree; AWS; Bachelor's degree; Redis; Splunk; REST; APIs; Agile; DynamoDB; Senior level; 4 years; Spring; Debugging
Software Engineering,"Baltimore, MD","$85,500 - $149,800 a year",6 years; Clinical research; Computer Science; XML; SAS; R; Microsoft SQL Server; Information Systems; Master's degree; SQL; Bachelor's degree; Clinical trials; APIs; JSON; Business requirements; Senior level; Python
Software Engineering,"Greenville, SC",Estimated: $48.3K - $63.8K a year,LabView; Computer science; Computer Science; Bachelor of Science; Data structures; C#; Git; Information Systems; Mid-level; Windows; Microsoft Office; C; Bachelor's degree; Systems engineering; Computer networking; APIs; Associate's degree; Communication skills; Python
Software Engineering,"Overland Park, KS","$79,805 - $158,500 a year",Software troubleshooting; Selenium; Mid-level; SQL; Bachelor's degree; Telerik; 2 years; Data warehouse; MySQL
Software Engineering,"Dallas, TX",Estimated: $60.2K - $74.1K a year,Microsoft Powerpoint; Microsoft Word; Web design; Adobe Photoshop; Typography; Management; CSS; WordPress; Web development; Adobe Illustrator; Git; Mid-level; Windows; Microsoft Office; Adobe Creative Suite; Color theory; Canva; Bachelor's degree; Digital marketing; JavaScript; Content development; Adobe Premiere; Linux; Adobe InDesign; Affiliate marketing; 2 years; Adobe After Effects; Server management; HTML
Software Engineering,"Merrimack, NH","$115,000 - $130,000 a year",Web accessibility; Node.js; CSS; Jest; Git; Mid-level; Application development; AWS; Cloud development; JavaScript; Angular; WCAG; S3; Vue.js; Playwright; Jenkins; TypeScript; HTML
Software Engineering,"North Reading, MA","$105,000 - $185,000 a year",TestNG; Computer Science; JUnit; Test automation; Selenium; Java; Master's degree; Computer Engineering; Communication skills; Python; Entry level; SDLC
Software Engineering,"Smithfield, RI",$55 - $63 an hour,Web accessibility; Node.js; CSS; React; Jest; Git; Mid-level; AWS; JavaScript; Angular; WCAG; Front-end development; S3; Vue.js; Playwright; Jenkins; TypeScript; HTML
Software Engineering,Remote,"$130,000 - $150,000 a year",CI/CD; Kotlin; Node.js; React; Full-stack development; DevOps; MongoDB; Mid-level; AWS; Software development; 1 year; Swift
Software Engineering,"Des Moines, IA",Estimated: $99.2K - $121K a year,Mid-level; Java
Software Engineering,"Westborough, MA",$47.84 - $96.15 an hour,Computer science; Relational databases; Data structures; C#; Laboratory experience; Java; Databases; Algorithms; OOP; Analysis skills; C++; C; Bachelor's degree; Machine learning; Perl; Manufacturing; Distribution center; Robotics; Python; Entry level
Software Engineering,"San Diego, CA","$149,500 - $202,000 a year",CI/CD; Computer science; Law; Computer Science; CSS; React; 5 years; Bachelor of Science; Mobile applications; Test-driven development; Master's degree; SOAP; Bachelor's degree; JavaScript; REST; Mentoring; Software development; Web services; Unit testing; Senior level; AI; TypeScript; Communication skills; HTML; SDLC
Software Engineering,"Ann Arbor, MI","$100,000 - $170,000 a year",Data structures; 3 years; Java; Master's degree; OOP; C++; Bachelor's degree; Distributed systems; Software development; ETL; Distributed computing; Senior level; Semiconductor experience; Leadership; Python; Design patterns
Software Engineering,"Cincinnati, OH",Estimated: $65.7K - $79K a year,Microsoft Outlook; Engineering; Mid-level; Microsoft Office; Analysis skills; Programmable logic controllers; Bachelor's degree; Communication skills
Software Engineering,"Calabasas, CA","$130,000 - $160,000 a year",CI/CD; Computer Science; CSS; Software troubleshooting; Bootstrap; Writing skills; Git; Mid-level; Master's degree; SQL; PHP; AWS; Bachelor's degree; JavaScript; Redis; Back-end development; Agile; 4 years; Communication skills; Debugging; HTML
Software Engineering,"Phoenix, AZ",Estimated: $75.9K - $102K a year,Mid-level
Software Engineering,"Daytona Beach, FL",Estimated: $44.9K - $57.5K a year,MCSD; ASP.NET; Visual Studio; C#; .NET; Analysis skills; Bachelor's degree; Organizational skills; Trade school; 1 year; Bachelor of Arts; Communication skills; WPF; Entry level
Software Engineering,"Madison, WI","$175,000 - $262,400 a year",Google Cloud Platform; AWS; Analysis skills; Docker; Software development; GitHub; APIs; IT; Senior level; Jenkins
Software Engineering,"Sunnyvale, CA","$143,100 - $264,200 a year",CI/CD; Computer science; Operating systems; Kubernetes; Bachelor of Science; Spark; UNIX; NoSQL; Git; English; Google Cloud Platform; Mid-level; Bash; AWS; Docker; Bachelor's degree; SVN; Splunk; Linux; Mesos; Communication skills; Python; Shell Scripting; ZooKeeper
Software Engineering,"Redmond, WA","$98,300 - $208,800 a year",Computer Science; Mid-level; C++; C; Bachelor's degree; Machine learning; 1 year; AI; Communication skills; Python
Software Engineering,"Fort Worth, TX",Estimated: $85.1K - $145K a year,Software Engineering; Aerospace Engineering; 3 years; Bachelor's degree; Physical Therapy License; Software development; Agile; Senior level; Electrical Engineering
Software Engineering,"Cupertino, CA","$143,100 - $264,200 a year",Cloud infrastructure; Go; Computer Science; Kubernetes; Full-stack development; Google Cloud Platform; Mid-level; 3 years; AWS; Bachelor's degree; Ruby; Communication skills
Software Engineering,"Seattle, WA","$125,000 - $140,000 a year",Computer science; Azure; Management; Computer Science; CSS; RESTful API; Enterprise software; C#; Microsoft SQL Server; Git; Google Cloud Platform; Mid-level; .NET; 3 years; Snowflake; Database design; AWS; Bachelor's degree; JavaScript; REST; Angular; TypeScript; HTML
Software Engineering,"Morrisville, NC",Estimated: $69.6K - $91.1K a year,Spring Boot; Azure; Computer Science; React; DevOps; Engineering; Data structures; Git; Google Cloud Platform; MongoDB; Java; Master's degree; OOP; AWS; Bachelor's degree; Distributed systems; REST; Angular; Software development; Agile; Web services; Communication skills; Entry level; Under 1 year
Software Engineering,New Jersey,"$117,000 - $227,900 a year",Jira; UI development; Data modeling; Computer Science; C#; System architecture; Secret Clearance; Windows; .NET; Java; Master's degree; SQL; C++; C; Bachelor's degree; SVN; Software development; Agile; Linux; Senior level; GitLab; Python; WPF
Software Engineering,Remote,$28.84 - $32.21 an hour,WordPress; Mid-level; Under 1 year
Software Engineering,"Vermillion, SD","$66,000 - $76,000 a year",ASP.NET; Software troubleshooting; XML; Customer service; Mid-level; SQL; Project management; APIs
Software Engineering,"Cupertino, CA","$143,100 - $264,200 a year",iOS development; Objective-C; Mid-level; OOP; Mac OS; UI; Swift; Communication skills
Software Engineering,"Tampa, FL","$105,000 - $120,000 a year",Management; DevOps; 3 years; Project management; Team management; Product demos; Project management methodology; Financial management; Senior level; Communication skills
Software Engineering,"New York, NY","$129,300 - $223,600 a year",Computer science; Computer Science; C#; Mid-level; 3 years; Java; Master's degree; OOP; C++; Bachelor's degree; SDLC; Design patterns
Software Engineering,"Merrimack, NH",Estimated: $104K - $144K a year,CI/CD; Computer science; Computer Science; Software Engineering; C#; Test automation; Selenium; Git; Test-driven development; Java; Master's degree; SQL; OOP; SoapUI; AWS; Bachelor's degree; JavaScript; REST; Angular; Software development; Agile; Web services; UI; Senior level; 4 years; Groovy; Jenkins; TypeScript; Debugging; SDLC
Software Engineering,"Frederick, MD","$148,221 a year",Computer Science; Mid-level; Master's degree; Computer Applications; Information Technology
Software Engineering,"Washington, DC","From $100,000 a year",Operating systems; Internet of things; Master's degree; SQL; Programmable logic controllers; Bachelor's degree; UX; Distributed control systems; Customer support; Senior level; Under 1 year
Software Engineering,"Boston, MA","$85,000 - $195,500 a year",Microsoft Word; CI/CD; Microsoft Access; 5 years; DevOps; Microsoft Office; Application development; OOP; Analysis skills; Project management; Bachelor's degree; JavaScript; Continuous integration; REST; SharePoint; Software development; APIs; Mac OS; Agile; Technical project management; Senior level; Communication skills; SDLC
Software Engineering,"Sunnyvale, CA","$121,900 - $183,600 a year",Computer science; Computer Science; Bachelor of Science; Master's degree; C++; C; Bachelor's degree; Entry level; Under 1 year
Software Engineering,"Brooklyn, NY","$120,000 - $200,000 a year",Mid-level; Personal injury law
Software Engineering,Remote,"$192,400 - $292,900 a year",Elasticsearch; Go; Node.js; React; 5 years; iOS; MongoDB; SPARQL; Java; C++; JavaScript; PostgreSQL; Distributed systems; Software development; Senior level; AI; Python; FSA
Software Engineering,"Niles, IL","$130,800 - $213,000 a year",Bachelor of Science; Analysis skills; Bachelor's degree; Software development; Senior level; 4 years
Software Engineering,"Palo Alto, CA","$129,300 - $223,600 a year",Lucene; Search engines; Computer science; Computer Science; Big data; Spark; Apache Hive; Master's degree; AWS; Bachelor's degree; Apache Pig; Solr; Senior level; 2 years; Hadoop; Design patterns
